sensor_id,type,value,unit,site,machine,timestamp,is_critical,frequency_hz,timestamp_dt,year,month,day,hour,ingestion_timestamp
52c81e88-4d6a-4c98-9b06-84b775601292,vibration,1.387,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T03:15:50.400000,False,335.4,2026-01-04 03:15:50.400,2026,1,4,3,2026-01-04 23:29:04.172158
b4f32dd0-8cf2-489a-807e-b368b374a877,vibration,6.254,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T03:17:16.800000,False,392.3,2026-01-04 03:17:16.800,2026,1,4,3,2026-01-04 23:29:04.172158
a7a3e19f-0634-4791-867a-6c68a7674edb,vibration,3.776,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T03:27:21.600000,False,212.4,2026-01-04 03:27:21.600,2026,1,4,3,2026-01-04 23:29:04.172158
916d44e6-dbd1-4ca1-8fc8-bbfab814cd1c,vibration,1.291,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T03:31:40.800000,False,691.4,2026-01-04 03:31:40.800,2026,1,4,3,2026-01-04 23:29:04.172158
720d24bd-bf41-4a28-bd37-b813f4f4cbf2,vibration,5.733,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T03:51:50.400000,False,923.9,2026-01-04 03:51:50.400,2026,1,4,3,2026-01-04 23:29:04.172158
da1b2522-6889-4918-8612-db047ff31270,vibration,3.138,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T03:56:09.600000,False,318.6,2026-01-04 03:56:09.600,2026,1,4,3,2026-01-04 23:29:04.172158
858b4f53-b1ce-4176-9830-3db9d9869793,vibration,2.209,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T04:13:26.400000,False,419.9,2026-01-04 04:13:26.400,2026,1,4,4,2026-01-04 23:29:04.172158
62a9b58a-6459-4c6d-bf4f-e1db84ca752b,vibration,7.458,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T04:17:45.600000,False,736.9,2026-01-04 04:17:45.600,2026,1,4,4,2026-01-04 23:29:04.172158
05ebc5ca-52c3-4550-9ea6-0b81199e8fcd,vibration,4.917,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T04:20:38.400000,False,636.7,2026-01-04 04:20:38.400,2026,1,4,4,2026-01-04 23:29:04.172158
a113bef3-e1f8-4095-be95-cd2d33c3784a,vibration,8.915,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T04:22:04.800000,False,623.7,2026-01-04 04:22:04.800,2026,1,4,4,2026-01-04 23:29:04.172158
0ef22696-fa4c-4e3a-b86e-35b25b24cadd,vibration,5.267,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T04:24:57.600000,False,740.8,2026-01-04 04:24:57.600,2026,1,4,4,2026-01-04 23:29:04.172158
c95fda2b-a76a-4d1b-901f-80626e96f29c,vibration,4.734,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T04:37:55.200000,False,502.0,2026-01-04 04:37:55.200,2026,1,4,4,2026-01-04 23:29:04.172158
0549694d-c10d-40fe-b3f4-808f0a6a2adb,vibration,4.302,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T04:43:40.800000,False,150.1,2026-01-04 04:43:40.800,2026,1,4,4,2026-01-04 23:29:04.172158
7c31ed19-e3df-4e3f-a801-7e148755f0ad,vibration,5.88,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T00:59:02.400000,False,940.1,2026-01-04 00:59:02.400,2026,1,4,0,2026-01-04 23:29:04.172158
fd71ea3c-60df-4b0a-aa92-c3262f675018,vibration,7.15,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T01:07:40.800000,False,248.8,2026-01-04 01:07:40.800,2026,1,4,1,2026-01-04 23:29:04.172158
3deeb5c2-3492-4045-8b75-d3bd4123a60f,vibration,10.94,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T03:12:57.600000,True,414.6,2026-01-04 03:12:57.600,2026,1,4,3,2026-01-04 23:29:04.172158
ddc7b742-ff36-4a99-9cb8-800a6d9352fe,vibration,5.56,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T03:33:07.200000,False,529.4,2026-01-04 03:33:07.200,2026,1,4,3,2026-01-04 23:29:04.172158
1260ac07-4689-431a-8bcf-2fdb51dd9f27,vibration,13.73,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T03:38:52.800000,True,195.7,2026-01-04 03:38:52.800,2026,1,4,3,2026-01-04 23:29:04.172158
b8499f7a-0013-417d-9eab-9e9d2ed3b873,vibration,6.26,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T05:06:43.200000,False,789.8,2026-01-04 05:06:43.200,2026,1,4,5,2026-01-04 23:29:04.172158
6a1472fb-b283-4fdc-bc88-be4ab2bd7028,vibration,7.245,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T05:36:57.600000,False,61.9,2026-01-04 05:36:57.600,2026,1,4,5,2026-01-04 23:29:04.172158
84afdb58-95f6-4216-a821-b54323be4598,vibration,5.73,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T05:41:16.800000,False,365.2,2026-01-04 05:41:16.800,2026,1,4,5,2026-01-04 23:29:04.172158
6cb4ca2c-d9f9-48e4-9272-51289479b848,vibration,5.097,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T06:02:52.800000,False,96.8,2026-01-04 06:02:52.800,2026,1,4,6,2026-01-04 23:29:04.172158
15a97e13-03a8-4d3f-9d17-acc3f9143ce8,vibration,10.92,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T06:23:02.400000,True,845.2,2026-01-04 06:23:02.400,2026,1,4,6,2026-01-04 23:29:04.172158
0598e11d-4b36-4fcf-b4b9-a6461bd89392,vibration,8.591,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T07:27:50.400000,False,24.9,2026-01-04 07:27:50.400,2026,1,4,7,2026-01-04 23:29:04.172158
b2127aa6-4f14-48ae-ae8e-5ce72a45e23b,vibration,10.027,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T07:43:40.800000,True,35.8,2026-01-04 07:43:40.800,2026,1,4,7,2026-01-04 23:29:04.172158
61374385-f183-476d-803d-edfd69dcb362,vibration,7.336,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T08:00:57.600000,False,18.5,2026-01-04 08:00:57.600,2026,1,4,8,2026-01-04 23:29:04.172158
a3ae9455-f13e-40d5-b20b-4642462c2573,vibration,3.71,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T09:25:55.200000,False,566.0,2026-01-04 09:25:55.200,2026,1,4,9,2026-01-04 23:29:04.172158
8830bb69-bfac-4cf9-b460-fa45b63ac5df,vibration,1.51,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T09:27:21.600000,False,817.5,2026-01-04 09:27:21.600,2026,1,4,9,2026-01-04 23:29:04.172158
aff94d8f-27b1-4de0-a110-5664115f656d,vibration,15.794,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T10:17:45.600000,True,40.7,2026-01-04 10:17:45.600,2026,1,4,10,2026-01-04 23:29:04.172158
af512508-cec9-4ef3-a321-8c4693b2bed7,vibration,4.12,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T10:24:57.600000,False,425.2,2026-01-04 10:24:57.600,2026,1,4,10,2026-01-04 23:29:04.172158
be425424-8c39-4059-8220-66b7c9f0b8fa,vibration,5.109,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T10:42:14.400000,False,99.3,2026-01-04 10:42:14.400,2026,1,4,10,2026-01-04 23:29:04.172158
9bbf45a9-4821-4786-a1ac-6e889540074d,vibration,2.229,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T11:12:28.800000,False,11.4,2026-01-04 11:12:28.800,2026,1,4,11,2026-01-04 23:29:04.172158
3ad3aea5-b14d-40ba-949c-f113e8631c7d,vibration,2.13,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T14:06:43.200000,False,575.6,2026-01-04 14:06:43.200,2026,1,4,14,2026-01-04 23:29:04.172158
22a2b432-7050-4d67-86e8-263386375ec5,vibration,1.946,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T07:55:12,False,771.3,2026-01-04 07:55:12.000,2026,1,4,7,2026-01-04 23:29:04.172158
f03f60ee-5184-4b57-8ebb-81ae540eeca3,vibration,4.653,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T08:02:24,False,125.8,2026-01-04 08:02:24.000,2026,1,4,8,2026-01-04 23:29:04.172158
bb48f034-2632-4453-aedd-d1928abed35b,vibration,7.539,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T09:21:36,False,158.2,2026-01-04 09:21:36.000,2026,1,4,9,2026-01-04 23:29:04.172158
7386d001-a9e0-4256-9dda-ac785a2824db,vibration,4.096,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T09:28:48,False,459.2,2026-01-04 09:28:48.000,2026,1,4,9,2026-01-04 23:29:04.172158
98e50704-a316-4513-9afd-96bb4649841e,vibration,3.528,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T10:04:48,False,426.3,2026-01-04 10:04:48.000,2026,1,4,10,2026-01-04 23:29:04.172158
3dd86579-e808-4858-adc7-fb2d9c65f79c,vibration,4.483,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T11:09:36,False,645.4,2026-01-04 11:09:36.000,2026,1,4,11,2026-01-04 23:29:04.172158
3ba0e05a-ffac-4ae2-9553-c5a568c50df0,vibration,9.615,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T11:16:48,False,863.3,2026-01-04 11:16:48.000,2026,1,4,11,2026-01-04 23:29:04.172158
db9748cb-137b-422a-a4bb-95b674ef294d,vibration,6.926,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T11:45:36,False,151.1,2026-01-04 11:45:36.000,2026,1,4,11,2026-01-04 23:29:04.172158
f0ab1cd7-2464-4722-960a-e9b7f31e7235,vibration,13.998,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T12:07:12,True,438.3,2026-01-04 12:07:12.000,2026,1,4,12,2026-01-04 23:29:04.172158
ea0cd25b-18b8-44e2-bd39-92de4a1e3047,vibration,3.279,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T12:14:24,False,253.4,2026-01-04 12:14:24.000,2026,1,4,12,2026-01-04 23:29:04.172158
102d0477-b9f1-49aa-ac33-619c3f7f7872,vibration,14.029,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T12:50:24,True,769.1,2026-01-04 12:50:24.000,2026,1,4,12,2026-01-04 23:29:04.172158
84f1ae37-7889-4ad0-bb76-e2be66d340d4,vibration,3.544,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T13:04:48,False,432.1,2026-01-04 13:04:48.000,2026,1,4,13,2026-01-04 23:29:04.172158
e298d2b3-5494-43be-b33d-6a94413bdc5f,vibration,6.008,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T13:26:24,False,512.1,2026-01-04 13:26:24.000,2026,1,4,13,2026-01-04 23:29:04.172158
4e777d24-9ace-4804-b050-f9e0f1956458,vibration,12.181,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T14:02:24,True,905.4,2026-01-04 14:02:24.000,2026,1,4,14,2026-01-04 23:29:04.172158
36f6ab9c-2973-428e-a43b-b2df24d2964f,vibration,2.674,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T15:14:24,False,384.7,2026-01-04 15:14:24.000,2026,1,4,15,2026-01-04 23:29:04.172158
1ae6c2dd-4c7e-4e92-82bd-a153f9daef1d,vibration,2.991,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T16:12:00,False,482.4,2026-01-04 16:12:00.000,2026,1,4,16,2026-01-04 23:29:04.172158
f64aeb43-6b66-4d24-a511-caeb44a1e3b0,vibration,7.437,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T16:48:00,False,201.6,2026-01-04 16:48:00.000,2026,1,4,16,2026-01-04 23:29:04.172158
602ea19e-1ac0-445d-99e2-98f2c118aa89,vibration,1.255,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T17:24:00,False,748.3,2026-01-04 17:24:00.000,2026,1,4,17,2026-01-04 23:29:04.172158
794ffc5e-b970-4dcb-96af-0a21d52fe9b1,vibration,6.838,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T17:38:24,False,569.7,2026-01-04 17:38:24.000,2026,1,4,17,2026-01-04 23:29:04.172158
2f25f514-ad48-4395-ab32-44c6656d25eb,vibration,8.524,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T18:50:24,False,123.4,2026-01-04 18:50:24.000,2026,1,4,18,2026-01-04 23:29:04.172158
6f3de665-422d-49ac-b374-a389992da533,vibration,2.715,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T18:57:36,False,253.3,2026-01-04 18:57:36.000,2026,1,4,18,2026-01-04 23:29:04.172158
656e4d60-3cf4-4712-a25d-62e834b738d9,vibration,3.791,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T21:40:19.200000,False,209.1,2026-01-04 21:40:19.200,2026,1,4,21,2026-01-04 23:29:04.172158
c7eec741-6d48-452c-b8f3-1decc3610cac,vibration,13.128,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T21:47:31.200000,True,426.3,2026-01-04 21:47:31.200,2026,1,4,21,2026-01-04 23:29:04.172158
903635c7-e163-4899-a827-04dfcd2928a8,vibration,6.825,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T21:51:50.400000,False,412.5,2026-01-04 21:51:50.400,2026,1,4,21,2026-01-04 23:29:04.172158
6625f698-de03-42c8-81f2-b1d6277c319f,vibration,4.963,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T21:54:43.200000,False,305.9,2026-01-04 21:54:43.200,2026,1,4,21,2026-01-04 23:29:04.172158
a9087f04-2265-4e91-93f8-85f5aa1c43e6,vibration,7.887,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T22:13:26.400000,False,160.4,2026-01-04 22:13:26.400,2026,1,4,22,2026-01-04 23:29:04.172158
225bf498-08c5-40d1-9528-d259a311338e,vibration,1.233,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T22:24:57.600000,False,787.1,2026-01-04 22:24:57.600,2026,1,4,22,2026-01-04 23:29:04.172158
f2561276-5e87-4458-99fa-9128d6b86cf0,vibration,2.564,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T22:49:26.400000,False,998.1,2026-01-04 22:49:26.400,2026,1,4,22,2026-01-04 23:29:04.172158
fdc44798-44ca-448d-9eca-34e0d30338c3,vibration,2.037,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T22:58:04.800000,False,353.5,2026-01-04 22:58:04.800,2026,1,4,22,2026-01-04 23:29:04.172158
cdaad124-255f-4a49-a795-c49360de2fc2,vibration,5.103,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T23:03:50.400000,False,720.6,2026-01-04 23:03:50.400,2026,1,4,23,2026-01-04 23:29:04.172158
f9a8a70b-f098-4085-9a18-4e46454e66b3,vibration,5.078,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T23:05:16.800000,False,702.7,2026-01-04 23:05:16.800,2026,1,4,23,2026-01-04 23:29:04.172158
c54a364b-30c7-46df-b27f-38b724ce84ab,vibration,5.879,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T23:13:55.200000,False,317.8,2026-01-04 23:13:55.200,2026,1,4,23,2026-01-04 23:29:04.172158
1469ee04-853b-4c6f-b7cb-acc26f776803,vibration,1.301,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T23:22:33.600000,False,308.5,2026-01-04 23:22:33.600,2026,1,4,23,2026-01-04 23:29:04.172158
47151f42-a989-4605-adcc-a1e9c12dc273,vibration,3.648,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T23:26:52.800000,False,895.1,2026-01-04 23:26:52.800,2026,1,4,23,2026-01-04 23:29:04.172158
13613c4d-21a9-49b8-ab34-295bc0e9fec5,vibration,2.871,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T23:29:45.600000,False,964.1,2026-01-04 23:29:45.600,2026,1,4,23,2026-01-04 23:29:04.172158
3de15ecd-df49-40fe-8e7c-c3d6d73de04b,vibration,5.525,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T23:32:38.400000,False,218.3,2026-01-04 23:32:38.400,2026,1,4,23,2026-01-04 23:29:04.172158
bb78835f-605f-4b05-8dd6-031d4e2ccfe9,vibration,1.439,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T23:36:57.600000,False,950.3,2026-01-04 23:36:57.600,2026,1,4,23,2026-01-04 23:29:04.172158
9b90db8b-65fe-47c0-be7c-d3da4c95c89d,vibration,2.897,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T23:54:14.400000,False,228.4,2026-01-04 23:54:14.400,2026,1,4,23,2026-01-04 23:29:04.172158
b5c04cf9-958b-459f-9e75-a6d584f078e0,vibration,15.077,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T00:41:45.600000,True,17.5,2026-01-04 00:41:45.600,2026,1,4,0,2026-01-04 23:29:04.172158
3af68d40-3550-40f8-a41d-449001e8028f,vibration,5.059,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T15:25:55.200000,False,593.0,2026-01-04 15:25:55.200,2026,1,4,15,2026-01-04 23:29:04.172158
abe2ed1b-4268-4046-ba5e-fdc466502dd1,vibration,2.492,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T15:34:33.600000,False,894.6,2026-01-04 15:34:33.600,2026,1,4,15,2026-01-04 23:29:04.172158
b467a074-388e-4c53-b2a1-67b0e7d97772,vibration,7.218,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T15:47:31.200000,False,151.8,2026-01-04 15:47:31.200,2026,1,4,15,2026-01-04 23:29:04.172158
9e68d436-7842-4571-a040-718b1ed12e60,vibration,4.712,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T15:48:57.600000,False,538.2,2026-01-04 15:48:57.600,2026,1,4,15,2026-01-04 23:29:04.172158
e89b2820-e3bf-4f81-82fd-a44c5e88a95e,vibration,2.145,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T16:01:55.200000,False,681.2,2026-01-04 16:01:55.200,2026,1,4,16,2026-01-04 23:29:04.172158
152e6ddc-f3c7-447b-8aab-5e146f8e03f5,vibration,5.706,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T16:10:33.600000,False,765.8,2026-01-04 16:10:33.600,2026,1,4,16,2026-01-04 23:29:04.172158
911d9c8a-12a2-4a54-ba0c-cb4d79aa131b,vibration,3.023,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T16:46:33.600000,False,561.5,2026-01-04 16:46:33.600,2026,1,4,16,2026-01-04 23:29:04.172158
62cfded6-0a1f-45c0-93da-724db0c0f223,vibration,5.267,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T16:50:52.800000,False,691.9,2026-01-04 16:50:52.800,2026,1,4,16,2026-01-04 23:29:04.172158
8e0ff5c3-50f4-4187-8080-4e7dad046fda,vibration,3.656,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T17:06:43.200000,False,876.9,2026-01-04 17:06:43.200,2026,1,4,17,2026-01-04 23:29:04.172158
fbce130a-5366-45fa-bce3-34fe5daa6fda,vibration,2.553,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T17:12:28.800000,False,181.1,2026-01-04 17:12:28.800,2026,1,4,17,2026-01-04 23:29:04.172158
fddb535f-7225-424f-97e2-3c782c09ea1e,vibration,3.687,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T17:19:40.800000,False,666.9,2026-01-04 17:19:40.800,2026,1,4,17,2026-01-04 23:29:04.172158
b9d759a0-01ec-4f14-b3e5-2e6ec99f7f13,vibration,6.223,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T17:22:33.600000,False,517.8,2026-01-04 17:22:33.600,2026,1,4,17,2026-01-04 23:29:04.172158
f00af903-f005-47fe-82e3-3c91c3b96a69,vibration,4.869,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T17:35:31.200000,False,394.0,2026-01-04 17:35:31.200,2026,1,4,17,2026-01-04 23:29:04.172158
5cc85337-95b3-4626-a9ff-202414f8252a,vibration,14.626,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T17:47:02.400000,True,572.2,2026-01-04 17:47:02.400,2026,1,4,17,2026-01-04 23:29:04.172158
f1e86f2a-c81c-48db-8cc6-6018b069e409,vibration,1.501,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T18:23:02.400000,False,352.2,2026-01-04 18:23:02.400,2026,1,4,18,2026-01-04 23:29:04.172158
ed690f7c-8867-4754-a8ce-76dc7a24f860,vibration,3.003,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T18:31:40.800000,False,548.8,2026-01-04 18:31:40.800,2026,1,4,18,2026-01-04 23:29:04.172158
02084f74-6c07-4ebe-99fe-f5d60556d109,vibration,2.882,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T18:33:07.200000,False,844.4,2026-01-04 18:33:07.200,2026,1,4,18,2026-01-04 23:29:04.172158
2e469c9e-bde9-4bf4-9bff-c6575db8c25f,vibration,4.37,mm/s,Site_Toulouse,Machine_A1,2026-01-04T14:34:04.800000,False,677.0,2026-01-04 14:34:04.800,2026,1,4,14,2026-01-04 23:29:04.172158
0cee99fc-4d0a-4881-b4c3-56082738d15d,vibration,3.424,mm/s,Site_Toulouse,Machine_B1,2026-01-04T14:57:07.200000,False,20.7,2026-01-04 14:57:07.200,2026,1,4,14,2026-01-04 23:29:04.172158
75e89641-24e6-4632-a717-a77010ecdd0a,vibration,6.48,mm/s,Site_Toulouse,Machine_A1,2026-01-04T15:27:21.600000,False,602.3,2026-01-04 15:27:21.600,2026,1,4,15,2026-01-04 23:29:04.172158
9df298b3-3340-4abe-bc50-86c12564bfa8,vibration,1.364,mm/s,Site_Toulouse,Machine_A2,2026-01-04T16:29:16.800000,False,13.5,2026-01-04 16:29:16.800,2026,1,4,16,2026-01-04 23:29:04.172158
934f4f93-88ac-44ad-92f3-57c828736104,vibration,13.72,mm/s,Site_Toulouse,Machine_B1,2026-01-04T16:35:02.400000,True,528.0,2026-01-04 16:35:02.400,2026,1,4,16,2026-01-04 23:29:04.172158
19b98e50-b539-46cf-8e00-147cb2e09fe2,vibration,4.05,mm/s,Site_Toulouse,Machine_A1,2026-01-04T17:32:38.400000,False,299.2,2026-01-04 17:32:38.400,2026,1,4,17,2026-01-04 23:29:04.172158
cf69f37d-eb9c-4e78-862f-6cafcdb7c37b,vibration,9.05,mm/s,Site_Toulouse,Machine_C1,2026-01-04T17:34:04.800000,False,642.1,2026-01-04 17:34:04.800,2026,1,4,17,2026-01-04 23:29:04.172158
c10398f6-4591-40ba-a52a-0c0a370442d0,vibration,2.45,mm/s,Site_Toulouse,Machine_A2,2026-01-04T18:01:26.400000,False,505.2,2026-01-04 18:01:26.400,2026,1,4,18,2026-01-04 23:29:04.172158
2e02c82a-9ba4-4801-a917-853ac60bb596,vibration,6.17,mm/s,Site_Toulouse,Machine_A2,2026-01-04T18:15:50.400000,False,163.1,2026-01-04 18:15:50.400,2026,1,4,18,2026-01-04 23:29:04.172158
4b04f6de-2ac8-4c61-8c06-7ed11c0669e8,vibration,0.69,mm/s,Site_Toulouse,Machine_B2,2026-01-04T18:40:19.200000,False,198.3,2026-01-04 18:40:19.200,2026,1,4,18,2026-01-04 23:29:04.172158
e140ee3d-3eeb-47dc-812f-3059ad56061b,vibration,0.87,mm/s,Site_Toulouse,Machine_B2,2026-01-04T18:47:31.200000,False,335.3,2026-01-04 18:47:31.200,2026,1,4,18,2026-01-04 23:29:04.172158
03809db1-27b9-4702-90a0-74418e8473e4,vibration,3.973,mm/s,Site_Toulouse,Machine_A1,2026-01-04T19:22:04.800000,False,77.4,2026-01-04 19:22:04.800,2026,1,4,19,2026-01-04 23:29:04.172158
9b9eb40b-0777-44b0-844c-564f48956718,vibration,4.962,mm/s,Site_Toulouse,Machine_B2,2026-01-04T19:27:50.400000,False,46.4,2026-01-04 19:27:50.400,2026,1,4,19,2026-01-04 23:29:04.172158
96e1c625-f643-40e5-b8fd-5765dd579e47,vibration,2.19,mm/s,Site_Toulouse,Machine_B2,2026-01-04T19:45:07.200000,False,718.9,2026-01-04 19:45:07.200,2026,1,4,19,2026-01-04 23:29:04.172158
c47d57b3-0c16-4b39-be00-bcc220a78e21,vibration,3.88,mm/s,Site_Toulouse,Machine_B1,2026-01-04T22:16:19.200000,False,820.6,2026-01-04 22:16:19.200,2026,1,4,22,2026-01-04 23:29:04.172158
05e97f35-e8b4-4039-b16f-5b466387e1ee,vibration,5.605,mm/s,Site_Toulouse,Machine_A1,2026-01-04T23:15:21.600000,False,97.5,2026-01-04 23:15:21.600,2026,1,4,23,2026-01-04 23:29:04.172158
55a059d2-0d52-414d-bd41-0f63e06e4ab4,vibration,2.104,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T18:37:26.400000,False,816.2,2026-01-04 18:37:26.400,2026,1,4,18,2026-01-04 23:29:04.172158
61cf1b8f-9111-47db-825b-5e56a7fd005b,vibration,16.705,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T19:00:28.800000,True,178.1,2026-01-04 19:00:28.800,2026,1,4,19,2026-01-04 23:29:04.172158
38f1b268-515e-4d5c-8ebe-e0897782e721,vibration,4.484,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T19:30:43.200000,False,969.9,2026-01-04 19:30:43.200,2026,1,4,19,2026-01-04 23:29:04.172158
11b4a79e-17ce-444f-afa6-46a3841f53bc,vibration,4.669,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T19:50:52.800000,False,628.2,2026-01-04 19:50:52.800,2026,1,4,19,2026-01-04 23:29:04.172158
5dd88a2b-7da1-4a22-83da-effbe253c21e,vibration,5.088,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T20:18:14.400000,False,902.0,2026-01-04 20:18:14.400,2026,1,4,20,2026-01-04 23:29:04.172158
d361de82-03a2-403f-bfc7-513e17579604,vibration,5.715,mm/s,Site_Bordeaux,Machine_B2,2026-01-04T20:21:07.200000,False,572.1,2026-01-04 20:21:07.200,2026,1,4,20,2026-01-04 23:29:04.172158
58d2ddd3-d399-47d2-92aa-7d00a6d5785b,vibration,4.713,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T20:22:33.600000,False,358.3,2026-01-04 20:22:33.600,2026,1,4,20,2026-01-04 23:29:04.172158
aacfdb20-b8ca-48a2-8545-71b130eff6b9,vibration,4.073,mm/s,Site_Bordeaux,Machine_A1,2026-01-04T20:41:16.800000,False,199.6,2026-01-04 20:41:16.800,2026,1,4,20,2026-01-04 23:29:04.172158
cfcc482b-3741-4226-b92f-321c54f480ca,vibration,1.243,mm/s,Site_Bordeaux,Machine_C1,2026-01-04T20:48:28.800000,False,454.6,2026-01-04 20:48:28.800,2026,1,4,20,2026-01-04 23:29:04.172158
b13466b7-87fd-48ca-b303-4c790b62bec4,vibration,2.618,mm/s,Site_Bordeaux,Machine_B1,2026-01-04T20:51:21.600000,False,218.9,2026-01-04 20:51:21.600,2026,1,4,20,2026-01-04 23:29:04.172158
b11841b6-61f3-40a3-b994-1ef2062cdb72,vibration,6.076,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T21:11:31.200000,False,995.9,2026-01-04 21:11:31.200,2026,1,4,21,2026-01-04 23:29:04.172158
1afe0245-b1b4-4c8d-89c3-dedb6f4e6ed8,vibration,6.377,mm/s,Site_Bordeaux,Machine_A2,2026-01-04T21:25:55.200000,False,959.3,2026-01-04 21:25:55.200,2026,1,4,21,2026-01-04 23:29:04.172158
